Video Title,Comment
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,"Banten butuh sosok pemimpin yg tdk cemas yg tdk khawatir,banten butuh pemimpin yg memberikan solusi yg resional pro rakyat,bukan pendukung dan mendukung,yg saya amatin dan sya nialo dri debat pertama sampai debat kedua,airin dan ade lah sangat luar biasa cermat cerdas dan pandai Banten butuh sosok pemimpin sprti bu airin dan pak ade,.jgn melihat seseorang dri sisilan keluarga'nya walaupun bu airin katagori keluarga besar HJ Cahsan sohib dan bu atut yg terkenal korupsi dan dinasti'nya tetapi beliu arin Rachmy Diani adalah sosok perempuan yg cermat cerdas dan pandai dia bersih adaptif tdk pernah ikut""korupsi lihat tangsel tempat jin buang ank skrng berubah menjadi gedung""yg tinggi jalan berkualitas masyarakat lebih baik dri yg sblm""nya berkat airin yg merubah tangsel menjadi daerah yg luar biasa,mari bersama""berfikir utk masa depan Banten demi terciptanya sosok pemimpin yg luar biasa,cermatin amatin analisis jgn mudah tergiur oleh uang jgn mudah terprovokasi dan mudah di doktrisasi,sayangin banten mu jaga banten mu lindung banten mu dgn pilihan suara hati kalian tolak politik uang tolak doktrinsasi oleh janji""manis"
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,Mantap  bang andra
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,"Kasihan kosong satu,,baju y g ganti"".😂"
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,No 2..❤
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,Bu Airin orangnya cerdas pintar mudah2an banten ditangan bu airin banten akan menjadi lebih maju
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,"Airin itu seirang ibu yg handal dan tdk pernah ngejek apakagi larang org 01mantap ,,andra dan dim ngomongin korupsi aja itu tanda dua takut kakah"
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,02 tetep di hati
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,ngomong ngomong tidak korupsi dumyati aja pernah korupsi
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,Airin bukan yg lain
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,"Rokok bisa penyebab inflasi,..Kandidat no 2,..Moso sich...,yg paling tepat itu,..Upah minim,..Smentra harga pangan tinggi Bos....😂😂😂"
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,ANDRA SONI _ SEKOLAH GERATIS PERCUMA KALO NGANGGUR MAH
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,02 ke pedean gasken bu airin kami bersama bu airin
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,"Debat terbaik, karena saling adu gagasan bukan adu aib🤕"
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,"02 yang di bahas korupsi korupsi terus, coba di cek bupati pandeglang apa yakin bersih"
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,no 1 yg cocok
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,Menyala 02 serang hadir
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,Menyala 02
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,lebak rangkas hdr bu airin tidak yg lain
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,Airin aja bukan yg lain.
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,Cantik dan pintar😻🙌🏻
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,"Indonesia kampanye saat ini berakuntable dengan sistem informatif  bersuaka elektabilitas reaksi ^ sedangkan keaslian debat wacana personal yang masih sebagai  bagian dari tujuan "" bangsa _ efektifitasnya pun terus berlanjut pada saat yg sangat lah berkompetitor skematis "" tentu sangat lah berbeda dengan ordenisasi  yg telah terjadi- mudah mudahan para pihak pemilih kepala daerah dapat digunakan suaranya dengan idealisme yang telah menjadi bagian utama pada materi dimana sudah cukup untuk sebagai perhatian berikutnya."
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,Airin - Ade Amiinn 🤲🤲🤲
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,Mudah2an yg terbaik yg memimpin banten 5th kedepan
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,01 menang3x
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,"pendukung nomor 2 lucu banget wkwk, dikit2 tepuk tangan padahal b aja😂"
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,"Di jamin 1000 % walaupun Airin di goreng terus, tapi tetep yang jadi Gubernur itu Airin - Ade"
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,"dimyati.isi omongan nya ngehayal,ngalor ngidul.bahkan terlalu banyak bawa2 nama prabowo..di tanya apa ngejawab apa..lalier aink ngadenge nageh"
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,Awas salah pilih ...semoga Banten makmur 🤲🤲🤲
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,Teh Airin ratu adil
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,"Emg sangat sangat berbeda,jauh bedanya cagub banten no.1 dan no.2,utk no.1 cagub banten org"" cerdas  tau pertanyaan yg harus dijawab dan sesui,no.2 org pinter"" pertanyaannya apa jawabannya sakarepna bae banyak yg tdk sesui jawaban dengan yg ditanyakan"
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,Pa Andra dan pa dimyati menyala bos qu
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,Airin Ade menang
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,Airin memang oke
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,03 hidup ....?
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,❤1
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,bu airin pesonamu😍
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,siapapun gubernur nya tetap aj sama jalan ga punya saluran air
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,Inti na mah jalan hade ken
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,AndraSoni Dimyati Bismilah pimpin Banten 5 THN kedepan Banten maju sejahtera bebas korupsi
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,Airin... yesss...
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,Bismillah banten satu bu 💛
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,"Ibu airin cantik banget, semoga jadi pemimpin amanah"
LIVE - Debat Kedua Pilkada Banten 2024: Airin-Ade VS Andra-Dimyati,"ibu,Airin dan pa,Ade pasti menang Banten menyala.......❤❤❤🇮🇩🇮🇩🇮🇩"
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,"siapa pun gubernur nya,  rakyat menanti perubahan, terutama lapangan kerja."
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,Pilih no 1airin pasti menang
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,Aminnnnnnnn🤲🤲🤲🤲🤲🤲🤲🤲🤲
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,Dari tasik saya pilih ibu airin
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,Pilihan Cerdas Ibu Airin Rachmi Diany!.
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,Pasti Gw toblos Bu hj Airin karna cakep bnget❤ ngomong nya juga halus lemah lembut...yuu mari😊
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,Maju bu Airin
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,"Dari semua calon ngomngnya bagus semua ,tapi gak tau klo udah jadi mah"
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,Amiin amiin ya robbal alamiin
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,Dimyati terlalu munafik... Istrinya sendiri jadi bupati... Malah sondir Airin... Dasar dim yati munafik
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,Kaya dimyati jadi perempuan jangan kasi beban berat... Istrinya sendiri jadi bupati... Klw ngomong gx pake di pikir lagi... Terlalu munafik dimyati... Andra dan dimyati pasti kalah... Gua yakin yg menang Hj Airin dan H Ade
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,Ciruas hadir teh.. tenang bae teh Airin.. insya allah banten 1 siap dukung!!
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,"Kabupaten Tangerang Bupati H. Mad romli 

Gubernur Banten Hj. Airin Racmi"
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,Gua dukung Hj airin dan H. Ade... Sampai mati...
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,01 pasti menang
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,Lebih mampu Airin dan Ade untuk  mimpin Banten. Pasti menang.
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,Enek rasanya liat dimyati
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,Airin bukan yang lain professional
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,Saya warga tangsel...airin sampai akhir🔥🔥🔥🔥🔥♥️♥️♥️♥️♥️♥️♥️
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,Jakarta Cengkareng Do'a kan Semoga Ibu Airin terpilih jadi Gubernur Banten..🤲🤲🤲
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,"Airin lgi ngrtik klurga y sndri.. banten ga maju krna dri klurga anda korup,atut korupsi  wawan korupsi.
Krtik aja gubrnur atut ,wakil gubrnur kmrin andika ,dia ngapain aja bu ?  Ko bisa bnten ga maju bnten bnyak penganggurn jln bnyak yg jlk.tnya lah pada klurga anda bu ."
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,Saya tunggu kedatangannya di Baduy
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,"Maaf Bu , pernahkah ibu ke baduy"
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,"Bua airi tolong jalan ,jaln dikota serang ke jln ustad sohari disitu ada gerai ippmk gerai itu dibuka  ditepi jalan tp buntu,ibu tolong buka tembusan jalannya agar ippmk bisa berjalan dn masyrkt disekutar bisa mmbuka usaha dgn begitu mengurangi jumlah pengangguran,itu daerah setrategis ,segitiga emasnya serang,jln tembus itu sekitar 100m atas ditanah irigasi.tembus didepan jalan RS KENCANA.dipinggir kali .tolong bu sudah berganti"" gubernur tp kaga ada yg perduli.sy yakin ibu yg menang .tolong bagi pns atau tem suksesnya bu airin yg baca sampaikn ke buairin."
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,Ibu airin❤
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,Bismilah..tetap dukung Hj.Airin- H.Ade jadi Gubernur dan Wagub.. Banten..
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,Airin is the best...
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,BP udah pernah jdi wakil bupati tetapi pa hji Ade yg sya hormati sya minta BP datang dan kerja bukti
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,Jngan bicara aja p Ade desa jaya sari lihat SMA BP miskin catat itu pa Ade Ngan omong donk
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,"Banten sejahtra...damai.dan,adil."
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,"Lebak hadir Airin,Ade."
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,Insyaallah akan menang
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,Lanjutkan mm cuntik
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,Lanjutkan m cuntik
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,Moal oyag tetap Airin ok
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,Semua calon tentunya harus punya mimpi / visi misi 😂
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,"Gk malu pk Damyatingomong bersi kurupsi,mimpin kabupaten aja hamburadul apalagi mimpin propinsi ,yg Pasti Airin Ade bukanyg lain deh."
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,"Lebak  hadir,tolong Bu hj kalau jadi Gubenur jalan kami di perbaiki"
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,Hidup no 2 semoga bntn punya pmingpin yg brmadarakat adil dlm sgla hal
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,Tabarokalloh bu aiŕin
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,No 2 TDK punya konsep😂
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,Ibu airin maju terusss
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,"jangan pilih Paslon yg diusung oleh KIM plus plus, jadi saya akan dukung no1"
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,"🇮🇩❤01❤🇮🇩
Pengalaman guru terbaik, bagaimana mewujudkan banten bebas korupsi sementara yang menyerukan mantan koruptor 🧐😜"
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,Denger kata kata Ibunda Airin sprtinya lebih cocok untuk debat presiden😍
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,"Wah nomer 2 km beda bedain antara pria dan wanita . Wanita banyak yg tangguh juga ,"
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,Aah manis ngomongmah.sudah jadimah 😂😂😂
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,Bu airin the best
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,Siap.. Mendukung
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,"Bu Airin, cerdas..."
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,Bu airinn meguasi semuanya ingsallah di lantik jdi gubernur
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,Bu airinn meguasi semuanya ingsallah di lantik jdi gubernur
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,Bu airinn meguasi semuanya ingsallah di lantik jdi gubernur
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,"Kadang lucu jargon yang di pakai andre soni pilihan prabowo, yaps sekedar pilihan prabowo saja 😂  karena pilihan rakyat ya Airin 😍"
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,"Lah bpk 2 x naik.. Ianjut itstri 2 prode.. 😂. Jdi bupaiti mana hasilna jln masih banyak yg ancur ploksok"" Pangglang😢😢"
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,Ternyata dekenganya rafi ahmad to tp kyk nya gk ngaruh tu si rafi
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,"""Perempuan itu jangan terlalu dikasih beban berat, apalagi jadi Gubernur itu berat"" kalimat ini memang tidak salah, tapi bersinggungan dengan ""kesetaraan gender""."
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,Airin -Ade.
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,Ibuu airin bukan yang lain 01 ❤
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,Airin Ade lah bukan yang lain
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,Pk diminati cara seperti itu bukan simpati masyarakat malah benci justru kita butuh gagasan dan program serta kerja nyata.
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,GAGASANYA TIDAK PERNAH TER REALISASI. BANTEN MEMISAHKAN DIRI DARI JAWA BARAT DI DORONG OLEH KEKUASAAN. SAMPAI SAAT INI HANYA MENGUNTUNGKAN PIHAK PIHAK TERTENTU. MASIH BANYAK MASYARAKAT DAN DAERAH2 YANG TIDAK DI URUS..  WARGA BANTEN  HARUS SADAR. RANAH POLITIK HANYA MENGUNTUNGKAN PIHAK PIHAK TERKAIT..!!!
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,Diminati pantas jadi calon gubernur bkn wkl di banding kan dgn yg di atas jauh lbh bgs.
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,Alangkah bagus nya debat cagub Banten adu gagasan dan program jangan menyinggung kinerja oknum ke luarga yg pernah ber buat salah dgn begitu masyarakat lbh ber simpati pada anda.
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,Pasangan pilkada di Banten ini jauh LBH cerdas dan siap dr pada pilkada di jakarta .... Seru
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,Menit 1 37 55  cek
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,Ibu Airin cerdass... Tancap gass buat ibu Airin.....!!!
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,Top pasangan airin dan ade
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,"Hj Airin-H.Ade pilihan ku secara mandiri sesuai hati nurani, insyaallah Amanah dpt membawa Banten ke arah yg lebih baik..!"
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,Airin lebih top
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,Ko yg komentar byak org pandeglang g pilih Dimyati si..?? bingung..saya aja org serang pilih bu Airin ..!!
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,Hrsnya jd pelajaran kl byk menyerang pribadi...pasti kalah dlm pilkada...
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,Udah jelas ibu hj airin lahhh....jenius
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,Airin buka yang lain kec.Cinangka hadir
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,Lah berarti selama ini pa Dim tidak memuliakan istrinya bukannya istri pa Dim pemimpin Pandeglang
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,Airin #is the best
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,"Hentikan politik di dinasti di prov banten, semoga andra soni dan dimyati yg terpilih"
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,"Dari raut wajah dari tutur Hata ku pulen pohara nyah tamah no 1 ,"
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,"Pariwisata emang jalan terbaik untuk alam yg asri, the best pemikiran Bu Airin, faktanya puncak Cianjur warlok nya cukup sejahtera dan alam tuh jd hidup, yuk banten jangan kalah sama daerah lain, kalian tuh potensial banget, semoga bisa maju kayak daerah lainnya"
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,Masya allaah luar biasa Bu Airin kata yg tulus saya lihat hy ada di ibu hj Airin
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,"Dimiyati di spanduk mah muda bgt,aslina mah gs kolot😂"
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,Dimiyati teu jelas
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,Saya dari warung kara Cilegon dukung sepenuh hati dukung Ibu. Hajah. Airin dan Bapak. Diany untuk menjadi gubernur dan wakil gubernur Banten 👍
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,"Yg melek mata tak mungkin membohongi hati hati sanubarinya sangat kelihatan penyampaian yg lain di mulut lain di Hotimah,"
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,Dimiyati teu jelas
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,Yakin Airin yg sudah terbukti di tangsel
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,"Sekolah gratis dengan swasta? 😂 Swasta nyari untung Pak, mau subsidi? Udah aja anggarannya bangun sekolah lebih murah dibandingkan kerjasama swasta, seenggaknya ada bukti berdirinya sekolah pas udah ga menjabat, klo swasta anda kelar sekolah bubar"
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,"wadul ges jadi mah sok mopohokeun, jalan di lembur aing masih goreng"
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,uis ora pengen ning airin ttp banten mah bakale di korup ning kluarga attut
🔴 LIVE - Kejutan Airin Vs Andra Sony di Debat Perdana Pilkada Banten 2024,"Kalo di liat Bu airin lebih bicara  fakta dan data yang ada di provinsi banten, kalo paslon 2 lebih ke individual attack . Saya sebagai masyarakat banten Semoga banten lebih maju ditangan pemimpin yang tepat"
